STATE,SALES_MONTH,STATE_PRICE
Yukon,2023-09-01,10.07271605
Maryland,2023-11-01,10.08467657
Nevada,2022-12-01,10.09047243
Utah,2023-09-01,10.09372521
Hawaii,2024-04-01,10.09944816
New Jersey,2026-01-01,10.10195712
New Brunswick,2025-07-01,10.10228814
Nevada,2023-08-01,10.10438939
New Brunswick,2024-11-01,10.10730000
New Brunswick,2024-08-01,10.11194175
New Jersey,2026-02-01,10.12038268
Connecticut,2024-11-01,10.12174432
Nunavut,2024-02-01,10.12322581
New Brunswick,2025-05-01,10.12336842
Saskatchewan,2025-02-01,10.12845450
Mississippi,2023-06-01,10.13404486
Rhode Island,2023-04-01,10.13728146
South Dakota,2024-03-01,10.14298339
New Jersey,2026-03-01,10.14739708
New Jersey,2025-11-01,10.15856709
New Brunswick,2024-05-01,10.16588235
New Jersey,2025-12-01,10.17135011
Maryland,2023-10-01,10.17203982
Mississippi,2023-03-01,10.17363302
Nevada,2023-04-01,10.18548250
New Brunswick,2025-03-01,10.18654545
Nevada,2023-06-01,10.19241523
Montana,2024-03-01,10.19449031
Ohio,2024-10-01,10.19455290
Mississippi,2023-04-01,10.19658853
Massachusetts,2022-09-01,10.19833830
Nevada,2023-07-01,10.20284139
Delaware,2024-05-01,10.20375479
Illinois,2024-02-01,10.20563787
Connecticut,2023-12-01,10.20712900
Utah,2023-02-01,10.21378981
Connecticut,2024-09-01,10.21430000
Utah,2023-03-01,10.21606581
Nunavut,2024-07-01,10.21634146
Nevada,2023-05-01,10.21951866
Nunavut,2025-01-01,10.23166667
New Brunswick,2024-02-01,10.23172414
Illinois,2024-01-01,10.23338637
New York,2025-12-01,10.23364364
New York,2026-01-01,10.23423479
Missouri,2023-06-01,10.23476178
New York,2025-11-01,10.24075010
Nunavut,2025-12-01,10.24322581
New York,2025-10-01,10.25631025
Nunavut,2025-11-01,10.26611111
Connecticut,2024-10-01,10.27596367
South Dakota,2024-02-01,10.27846265
West Virginia,2025-08-01,10.28502994
New Brunswick,2024-04-01,10.28937500
West Virginia,2025-10-01,10.29059506
Nunavut,2024-08-01,10.29155556
Mississippi,2023-05-01,10.31091777
Texas,2025-09-01,10.31103448
West Virginia,2025-09-01,10.31526655
Vermont,2025-07-01,10.31714002
Rhode Island,2023-01-01,10.32061674
New Brunswick,2026-03-01,10.32305556
Utah,2022-12-01,10.32368613
Nevada,2023-02-01,10.33775968
Illinois,2023-09-01,10.33807360
Nevada,2022-11-01,10.33910799
Ohio,2022-12-01,10.34018202
Nevada,2023-01-01,10.34086666
New Brunswick,2023-10-01,10.34233333
Vermont,2023-11-01,10.35172246
Delaware,2024-01-01,10.35414063
South Dakota,2024-01-01,10.36599777
Delaware,2024-02-01,10.36625532
Nevada,2023-03-01,10.38002548
New Brunswick,2024-03-01,10.38241935
Vermont,2026-01-01,10.39624741
Saskatchewan,2025-03-01,10.40563366
New Brunswick,2025-02-01,10.40720000
Illinois,2023-08-01,10.42753254
District of Columbia,2024-06-01,10.43160777
Maryland,2023-09-01,10.43713900
Louisiana,2023-05-01,10.44726733
Delaware,2025-06-01,10.45228261
Delaware,2024-06-01,10.46288321
Vermont,2026-02-01,10.50167550
New York,2025-09-01,10.50859356
Vermont,2025-04-01,10.51344645
Ohio,2022-11-01,10.51470044
Vermont,2023-01-01,10.51641522
New Jersey,2025-10-01,10.53055077
New York,2024-05-01,10.53556774
West Virginia,2025-05-01,10.53900866
New Jersey,2025-09-01,10.54244099
Missouri,2023-09-01,10.54352853
Rhode Island,2023-03-01,10.55712438
New Brunswick,2023-08-01,10.57709677
New York,2025-04-01,10.58481278
New Brunswick,2025-06-01,10.59170455
Connecticut,2024-08-01,10.60126598
Delaware,2024-04-01,10.60335821
West Virginia,2026-03-01,10.60470725
Alberta,2025-01-01,10.60954505
New Jersey,2025-07-01,10.61909605
Illinois,2023-04-01,10.62081411
Maryland,2023-07-01,10.62266018
Missouri,2023-07-01,10.62589415
Vermont,2024-05-01,10.62685553
Missouri,2023-08-01,10.63163247
Illinois,2023-05-01,10.63384604
Nevada,2022-09-01,10.63478544
Hawaii,2022-12-01,10.63600337
Louisiana,2023-09-01,10.64048598
Nunavut,2024-11-01,10.64531915
Vermont,2025-08-01,10.65247907
Illinois,2023-07-01,10.65773639
New York,2025-05-01,10.65796166
New York,2025-08-01,10.66453391
Yukon,2023-08-01,10.66848837
District of Columbia,2023-12-01,10.67093680
Delaware,2025-05-01,10.67787356
New Brunswick,2025-04-01,10.67919540
Rhode Island,2022-12-01,10.68197628
New Brunswick,2023-09-01,10.68392857
Delaware,2025-04-01,10.68586592
Connecticut,2024-01-01,10.68823978
Vermont,2025-05-01,10.68839475
Nevada,2022-10-01,10.69334568
New Jersey,2025-08-01,10.69422376
Illinois,2023-06-01,10.70946947
Vermont,2025-06-01,10.72623792
Utah,2023-10-01,10.72853541
Nunavut,2025-04-01,10.74200000
Nunavut,2024-12-01,10.74703704
New York,2025-03-01,10.76588274
Alberta,2025-02-01,10.77391611
Vermont,2025-02-01,10.77713639
New York,2025-06-01,10.77923041
Maryland,2023-08-01,10.77959027
Vermont,2025-12-01,10.78818717
West Virginia,2025-03-01,10.79194599
Vermont,2024-04-01,10.79650884
New York,2025-07-01,10.79890927
Connecticut,2024-07-01,10.79933375
Vermont,2023-12-01,10.80883537
Texas,2024-01-01,10.82243902
New Jersey,2025-06-01,10.82802681
Ohio,2022-10-01,10.83145361
Hawaii,2022-11-01,10.83342541
District of Columbia,2024-05-01,10.85057452
Nunavut,2024-04-01,10.85136364
Texas,2023-11-01,10.85487179
Yukon,2023-07-01,10.85744186
Ohio,2022-09-01,10.85812411
Mississippi,2022-09-01,10.85887324
New Brunswick,2023-07-01,10.86500000
Vermont,2025-09-01,10.87065029
North Dakota,2024-01-01,10.87853767
New Jersey,2025-04-01,10.88216356
South Dakota,2023-11-01,10.88768863
Vermont,2024-06-01,10.89032597
Connecticut,2024-06-01,10.89150172
Louisiana,2023-11-01,10.89316832
Vermont,2024-02-01,10.90375590
Ohio,2024-09-01,10.90414662
Vermont,2025-11-01,10.90594031
Vermont,2025-03-01,10.92204202
Vermont,2025-10-01,10.93796543
New York,2025-02-01,10.93948624
District of Columbia,2024-01-01,10.94673877
New Jersey,2025-05-01,10.95869998
District of Columbia,2024-04-01,10.96608621
West Virginia,2025-02-01,10.97017079
Nunavut,2025-08-01,10.97666667
Louisiana,2023-12-01,10.98584046
Connecticut,2024-04-01,10.99055697
Nunavut,2024-09-01,10.99363636
Mississippi,2022-10-01,11.00361905
Alberta,2025-03-01,11.00557114
District of Columbia,2024-03-01,11.00842952
North Dakota,2023-12-01,11.00872375
Louisiana,2023-03-01,11.01757085
Delaware,2023-09-01,11.02738602
Nunavut,2023-04-01,11.03062500
North Dakota,2024-03-01,11.04192308
Connecticut,2024-05-01,11.04975415
District of Columbia,2023-11-01,11.05806352
Nunavut,2025-02-01,11.05921053
Montana,2024-08-01,11.05962327
Vermont,2025-01-01,11.07461152
Texas,2024-02-01,11.07500000
Texas,2023-10-01,11.07529412
Vermont,2022-09-01,11.07658416
Nunavut,2026-03-01,11.09000000
Nunavut,2025-05-01,11.09317073
New York,2025-01-01,11.10518630
West Virginia,2025-12-01,11.12786011
Vermont,2022-12-01,11.13158918
Nunavut,2024-10-01,11.13317073
Delaware,2025-12-01,11.13403893
Illinois,2023-03-01,11.14385739
Delaware,2025-11-01,11.14689826
Vermont,2024-03-01,11.15060191
Illinois,2022-12-01,11.16460934
Illinois,2023-02-01,11.16783630
Delaware,2024-07-01,11.16827451
North Dakota,2023-11-01,11.19170543
Virginia,2022-09-01,11.19892857
Vermont,2024-01-01,11.21134134
South Dakota,2023-12-01,11.23551409
North Dakota,2023-09-01,11.23584203
New York,2024-12-01,11.23584850
Vermont,2024-12-01,11.24098071
Virginia,2025-12-01,11.24175485
North Dakota,2024-04-01,11.26823444
Louisiana,2023-07-01,11.27067925
Nunavut,2025-06-01,11.27571429
North Dakota,2023-10-01,11.29012066
Ohio,2024-08-01,11.29228747
Louisiana,2024-04-01,11.29542645
South Dakota,2023-10-01,11.31301547
Nunavut,2025-10-01,11.31852941
New Jersey,2025-03-01,11.31993388
North Carolina,2024-10-01,11.33160000
North Dakota,2024-02-01,11.33244039
Vermont,2024-07-01,11.33422650
Delaware,2023-08-01,11.36877976
District of Columbia,2025-01-01,11.37702622
New York,2024-11-01,11.38009469
Nunavut,2025-07-01,11.38384615
Nunavut,2026-01-01,11.38681818
Louisiana,2024-03-01,11.38807229
North Dakota,2024-09-01,11.39050992
Louisiana,2023-08-01,11.39077079
Nunavut,2025-03-01,11.40142857
Nunavut,2023-07-01,11.40296296
South Dakota,2023-09-01,11.40490902
Nunavut,2023-06-01,11.40542857
Louisiana,2024-05-01,11.40885998
New York,2024-10-01,11.41745318
North Dakota,2024-05-01,11.42377713
Delaware,2023-10-01,11.42419872
District of Columbia,2025-02-01,11.42823572
Vermont,2023-02-01,11.43384935
New York,2024-09-01,11.44729940
Delaware,2023-03-01,11.46099644
Louisiana,2024-02-01,11.46206250
North Dakota,2023-08-01,11.47120787
District of Columbia,2024-07-01,11.47186242
Virginia,2024-12-01,11.49293249
Minnesota,2025-04-01,11.49597668
Delaware,2023-04-01,11.50635452
North Dakota,2023-07-01,11.50687316
West Virginia,2026-02-01,11.52570855
Nunavut,2026-02-01,11.52590909
Texas,2022-11-01,11.53700000
Illinois,2023-01-01,11.53731791
Nunavut,2024-03-01,11.53739130
Virginia,2024-10-01,11.53847072
Texas,2023-01-01,11.54000000
Texas,2023-04-01,11.54000000
Texas,2023-09-01,11.54100000
Texas,2023-07-01,11.54100000
Texas,2022-09-01,11.54200000
Texas,2023-02-01,11.54200000
Texas,2022-12-01,11.54200000
Texas,2023-08-01,11.54300000
Texas,2023-06-01,11.54300000
Texas,2022-10-01,11.54300000
Virginia,2022-11-01,11.54377820
Texas,2023-03-01,11.54400000
Texas,2023-05-01,11.54400000
Utah,2026-03-01,11.54433004
Nunavut,2025-09-01,11.55600000
Delaware,2023-02-01,11.56982517
Virginia,2024-07-01,11.58200772
West Virginia,2026-01-01,11.58411839
Virginia,2025-09-01,11.61543160
Louisiana,2024-06-01,11.61564825
North Dakota,2024-06-01,11.62084770
New Jersey,2025-02-01,11.62399081
District of Columbia,2023-10-01,11.63313253
Delaware,2023-01-01,11.63766667
North Dakota,2024-08-01,11.64122611
Connecticut,2024-03-01,11.64241927
Vermont,2023-05-01,11.64644222
Virginia,2024-11-01,11.64795958
Yukon,2023-06-01,11.66087379
Virginia,2025-11-01,11.66130707
Nunavut,2022-11-01,11.66204545
Nunavut,2023-09-01,11.66516129
North Dakota,2024-07-01,11.66569909
Virginia,2024-05-01,11.66686477
Nunavut,2023-05-01,11.66769231
Montana,2024-06-01,11.67039785
Minnesota,2025-03-01,11.67276144
Virginia,2024-08-01,11.67696913
Connecticut,2024-02-01,11.67853523
Minnesota,2025-02-01,11.68284965
District of Columbia,2026-03-01,11.68732180
Virginia,2024-09-01,11.69465070
South Dakota,2023-08-01,11.71487201
Virginia,2022-10-01,11.71783654
Louisiana,2026-03-01,11.72281489
Virginia,2024-06-01,11.72910062
Delaware,2025-09-01,11.73266187
Minnesota,2024-12-01,11.73710383
North Dakota,2024-12-01,11.75079193
Nunavut,2022-09-01,11.75387097
Minnesota,2025-08-01,11.75775293
Virginia,2025-08-01,11.77358333
Delaware,2025-08-01,11.77552448
Hawaii,2022-09-01,11.79317778
North Carolina,2024-05-01,11.79375000
Nunavut,2023-08-01,11.79432432
Utah,2025-11-01,11.80533388
Utah,2025-08-01,11.80638247
North Dakota,2023-06-01,11.80647744
District of Columbia,2024-11-01,11.81222986
Illinois,2022-11-01,11.81848974
District of Columbia,2025-03-01,11.82134187
Delaware,2023-07-01,11.82782353
District of Columbia,2023-09-01,11.83572086
Vermont,2024-11-01,11.84209256
Virginia,2026-01-01,11.84288297
Utah,2025-12-01,11.86215036
Utah,2026-01-01,11.86402579
Vermont,2023-04-01,11.86558781
Minnesota,2025-01-01,11.87636525
Nunavut,2022-12-01,11.87795918
Louisiana,2024-01-01,11.88906574
West Virginia,2024-02-01,11.89147213
Louisiana,2025-08-01,11.89344896
Virginia,2026-02-01,11.89578244
Utah,2026-02-01,11.89951555
Virginia,2025-02-01,11.90806695
Virginia,2025-10-01,11.90956035
New Jersey,2025-01-01,11.91011916
District of Columbia,2024-12-01,11.92108262
Vermont,2023-06-01,11.92482420
Delaware,2026-01-01,11.92493036
South Dakota,2023-02-01,11.93327112
Yukon,2022-12-01,11.93361702
Louisiana,2024-10-01,11.93714859
District of Columbia,2026-02-01,11.93936250
Delaware,2023-06-01,11.94150943
Vermont,2023-09-01,11.94163982
Virginia,2025-03-01,11.94770321
Virginia,2023-12-01,11.94875150
South Dakota,2023-07-01,11.94934121
Yukon,2023-01-01,11.94941860
Utah,2025-07-01,11.95685518
District of Columbia,2025-12-01,11.96170908
District of Columbia,2026-01-01,11.97568699
Nunavut,2023-10-01,11.97682927
Louisiana,2026-02-01,11.97707039
Yukon,2023-04-01,11.97935897
Virginia,2024-02-01,11.97944873
Delaware,2022-09-01,11.98163569
North Dakota,2022-10-01,11.98290837
Virginia,2023-11-01,11.98570749
Virginia,2025-01-01,11.98637913
Hawaii,2022-10-01,11.98660455
North Dakota,2022-12-01,11.98917910
Delaware,2022-11-01,11.99335484
South Dakota,2023-06-01,11.99719807
Nunavut,2023-02-01,12.00418182
Minnesota,2025-07-01,12.00810956
North Dakota,2024-11-01,12.00861765
South Dakota,2023-01-01,12.01151242
District of Columbia,2023-08-01,12.01479441
New Jersey,2024-12-01,12.02835836
Minnesota,2025-06-01,12.03095346
Delaware,2022-12-01,12.03211921
Nunavut,2024-01-01,12.03212121
Nunavut,2023-01-01,12.03301887
West Virginia,2025-01-01,12.03328461
North Dakota,2025-06-01,12.03840782
Vermont,2023-03-01,12.03920181
Louisiana,2022-09-01,12.04598726
Vermont,2023-10-01,12.05719659
Louisiana,2022-11-01,12.05884956
Louisiana,2025-11-01,12.06656600
Utah,2025-10-01,12.06945528
Delaware,2026-03-01,12.07977035
New Jersey,2024-04-01,12.08363427
Minnesota,2023-12-01,12.08578125
Nunavut,2023-12-01,12.08578947
Minnesota,2024-11-01,12.09077710
New Jersey,2024-03-01,12.09138065
Delaware,2025-10-01,12.09201456
North Dakota,2025-01-01,12.09323708
Alaska,2025-02-01,12.11023282
Utah,2025-09-01,12.11202899
Utah,2024-06-01,12.11467280
Vermont,2023-08-01,12.12078438
Virginia,2024-04-01,12.12307058
Virginia,2024-01-01,12.12367217
District of Columbia,2025-11-01,12.13638504
Utah,2024-12-01,12.13874773
North Carolina,2024-06-01,12.14285714
Utah,2025-06-01,12.14338751
Louisiana,2025-10-01,12.14945343
North Dakota,2023-04-01,12.15333333
Vermont,2024-08-01,12.15473156
Minnesota,2025-09-01,12.15496718
Utah,2025-04-01,12.16044106
Utah,2024-07-01,12.16262295
District of Columbia,2023-01-01,12.16842105
Virginia,2026-03-01,12.16869670
Utah,2024-01-01,12.16962446
District of Columbia,2023-04-01,12.17289913
Louisiana,2025-09-01,12.17915078
Virginia,2023-01-01,12.17945260
Utah,2024-08-01,12.18160110
Alaska,2026-02-01,12.18261083
Louisiana,2026-01-01,12.18820169
Louisiana,2022-10-01,12.19005181
West Virginia,2023-09-01,12.19230993
District of Columbia,2023-06-01,12.19857143
Nunavut,2023-11-01,12.20425000
Vermont,2023-07-01,12.21615171
District of Columbia,2024-08-01,12.22002715
Alaska,2026-03-01,12.22111198
Illinois,2022-10-01,12.22400856
West Virginia,2023-07-01,12.22813670
District of Columbia,2022-11-01,12.22948204
District of Columbia,2023-07-01,12.23136997
North Dakota,2022-11-01,12.24193473
Virginia,2025-04-01,12.24974295
North Dakota,2025-05-01,12.25187416
Minnesota,2024-02-01,12.25788360
Alaska,2025-01-01,12.26301437
Yukon,2023-02-01,12.27885057
Delaware,2026-02-01,12.27935698
New Jersey,2024-11-01,12.28163859
South Dakota,2023-05-01,12.28182500
Alaska,2025-12-01,12.28189817
Illinois,2022-09-01,12.28421995
District of Columbia,2023-02-01,12.28672834
North Dakota,2025-07-01,12.29012587
New Jersey,2024-05-01,12.29186660
Virginia,2025-07-01,12.29815371
Utah,2025-03-01,12.30019857
Virginia,2025-06-01,12.30969364
Nunavut,2023-03-01,12.31094340
District of Columbia,2022-12-01,12.31379424
West Virginia,2023-10-01,12.31417987
Alaska,2026-01-01,12.31507782
Texas,2026-02-01,12.32416667
Texas,2026-03-01,12.34250000
Alaska,2025-10-01,12.34888501
District of Columbia,2023-05-01,12.34973822
Texas,2025-10-01,12.35416667
District of Columbia,2023-03-01,12.35927136
North Dakota,2025-03-01,12.35939024
West Virginia,2023-11-01,12.36147936
West Virginia,2023-08-01,12.36346502
District of Columbia,2025-04-01,12.36590083
Minnesota,2025-05-01,12.36957340
District of Columbia,2024-10-01,12.37353734
New Jersey,2024-02-01,12.37922320
West Virginia,2023-12-01,12.37926230
Louisiana,2024-08-01,12.38290541
Minnesota,2026-02-01,12.38638153
Minnesota,2023-11-01,12.38685268
Utah,2025-05-01,12.38738556
Utah,2023-11-01,12.39236205
West Virginia,2024-04-01,12.39265651
Alaska,2025-08-01,12.39681650
Virginia,2024-03-01,12.39918017
New Jersey,2023-11-01,12.40459504
Utah,2025-01-01,12.40850893
Louisiana,2025-07-01,12.40980984
North Dakota,2025-02-01,12.41041488
Alaska,2024-12-01,12.41524056
Alaska,2025-05-01,12.41646818
Vermont,2024-10-01,12.43134165
Alaska,2025-09-01,12.43559591
North Dakota,2025-04-01,12.44732190
South Dakota,2023-03-01,12.44838415
New Jersey,2024-10-01,12.45286093
West Virginia,2024-05-01,12.47001992
Alaska,2025-11-01,12.47495560
New Jersey,2023-08-01,12.47543743
North Dakota,2023-01-01,12.48608018
Alaska,2025-03-01,12.48624843
Delaware,2023-05-01,12.48932551
New Jersey,2024-06-01,12.49202322
Minnesota,2024-08-01,12.50027601
North Dakota,2024-10-01,12.50145361
Utah,2025-02-01,12.50267218
Minnesota,2025-10-01,12.51228016
Alaska,2025-04-01,12.51959712
South Dakota,2023-04-01,12.52621359
West Virginia,2024-12-01,12.52915990
West Virginia,2024-03-01,12.53263493
Louisiana,2025-12-01,12.53398873
Virginia,2022-12-01,12.53452800
North Dakota,2022-09-01,12.53532290
Louisiana,2024-09-01,12.53551095
West Virginia,2023-05-01,12.54033749
District of Columbia,2025-10-01,12.54419915
West Virginia,2023-06-01,12.54516995
North Dakota,2026-01-01,12.54571109
Nunavut,2022-10-01,12.55970588
District of Columbia,2024-09-01,12.56055556
New Jersey,2023-12-01,12.56413264
West Virginia,2024-07-01,12.58997960
Utah,2024-09-01,12.59654275
Louisiana,2024-07-01,12.59796334
Virginia,2023-10-01,12.60505695
Yukon,2022-10-01,12.61329787
Minnesota,2024-01-01,12.62435294
Virginia,2025-05-01,12.62828906
Utah,2024-05-01,12.63574194
New Jersey,2024-01-01,12.65699060
Alaska,2024-11-01,12.66284871
Alaska,2024-10-01,12.66470574
Yukon,2022-11-01,12.68188889
Utah,2024-11-01,12.69048583
Utah,2024-10-01,12.69490368
North Dakota,2025-08-01,12.70079692
West Virginia,2024-01-01,12.70698413
North Dakota,2023-05-01,12.70993443
Alaska,2025-07-01,12.71310554
Virginia,2023-06-01,12.72650794
Utah,2024-04-01,12.73440618
Yukon,2023-05-01,12.74021505
West Virginia,2023-04-01,12.76005764
Vermont,2024-09-01,12.76179329
Minnesota,2025-12-01,12.78160813
New Jersey,2023-10-01,12.78276314
District of Columbia,2025-09-01,12.79609119
Minnesota,2026-01-01,12.81322275
Minnesota,2025-11-01,12.81562561
Alaska,2025-06-01,12.81586118
New Jersey,2023-07-01,12.82137010
Minnesota,2024-10-01,12.83018256
Montana,2024-11-01,12.83447977
Virginia,2023-07-01,12.84051313
West Virginia,2024-06-01,12.84075822
North Dakota,2025-09-01,12.84156579
New Jersey,2022-12-01,12.85800253
West Virginia,2023-03-01,12.86069018
New Jersey,2023-09-01,12.86821396
Yukon,2022-09-01,12.86938462
New Jersey,2022-09-01,12.88403140
New Jersey,2024-09-01,12.88438848
North Carolina,2025-06-01,12.89916667
North Dakota,2023-03-01,12.90056723
North Carolina,2024-11-01,12.90782609
North Dakota,2025-12-01,12.92285933
West Virginia,2024-11-01,12.93098034
North Dakota,2023-02-01,12.93381898
Alaska,2024-09-01,12.93703800
New Jersey,2024-07-01,12.93732937
District of Columbia,2022-09-01,12.93928803
Minnesota,2023-09-01,12.93958564
Virginia,2023-05-01,12.95193046
New Jersey,2023-02-01,12.95551288
North Carolina,2025-09-01,12.95687500
Virginia,2023-09-01,12.96998786
Delaware,2022-10-01,12.98221453
Utah,2024-03-01,13.02831746
Utah,2024-02-01,13.04272824
Virginia,2023-02-01,13.04591398
West Virginia,2023-02-01,13.04657895
West Virginia,2024-08-01,13.06643760
New Jersey,2023-04-01,13.08882628
North Dakota,2025-10-01,13.09397524
New Jersey,2023-06-01,13.09485531
Virginia,2023-03-01,13.10886220
West Virginia,2024-10-01,13.11346209
Minnesota,2024-09-01,13.12309426
Virginia,2023-04-01,13.12449507
Minnesota,2024-06-01,13.14601905
Minnesota,2026-03-01,13.16549708
Minnesota,2024-07-01,13.17085106
New Jersey,2023-05-01,13.17546368
Virginia,2023-08-01,13.18258602
Montana,2024-05-01,13.18415170
Minnesota,2024-05-01,13.23138728
New Jersey,2023-03-01,13.25978988
North Carolina,2025-05-01,13.27000000
New Jersey,2023-01-01,13.27763190
Louisiana,2024-11-01,13.28322581
New Jersey,2024-08-01,13.28554336
Minnesota,2024-03-01,13.31024390
West Virginia,2024-09-01,13.31507395
Alaska,2023-12-01,13.31593959
North Dakota,2025-11-01,13.31791022
West Virginia,2023-01-01,13.33022248
District of Columbia,2025-07-01,13.37028694
North Carolina,2025-11-01,13.42540541
District of Columbia,2025-06-01,13.43736343
District of Columbia,2025-05-01,13.44273342
Yukon,2023-03-01,13.45886364
West Virginia,2022-11-01,13.51419289
South Dakota,2022-09-01,13.53328125
Alaska,2023-10-01,13.53766687
South Dakota,2022-12-01,13.54408736
Minnesota,2023-08-01,13.57110553
Alaska,2022-11-01,13.57222728
Alaska,2024-01-01,13.58233457
North Carolina,2024-12-01,13.60214286
Alaska,2024-03-01,13.61447793
Alaska,2024-04-01,13.63019962
Alaska,2024-06-01,13.63538931
Alaska,2022-10-01,13.64211736
Alaska,2023-11-01,13.64352522
Alaska,2024-02-01,13.68290794
Alaska,2024-07-01,13.69663338
West Virginia,2022-12-01,13.70420538
Alaska,2022-09-01,13.70680390
District of Columbia,2022-10-01,13.73400823
Alaska,2023-04-01,13.74020921
Utah,2023-12-01,13.74204900
Alaska,2022-12-01,13.75637684
District of Columbia,2025-08-01,13.76898612
Alaska,2023-09-01,13.78813598
Alaska,2024-05-01,13.80232628
North Carolina,2025-04-01,13.86029412
Alaska,2023-02-01,13.91052960
North Carolina,2025-10-01,13.91351351
Saskatchewan,2025-01-01,13.91668418
Alaska,2024-08-01,13.92855684
Alaska,2023-01-01,13.93923210
Minnesota,2024-04-01,13.94839921
North Carolina,2025-08-01,13.96225806
New Jersey,2022-11-01,13.96265581
Alaska,2023-07-01,13.97921279
Alaska,2023-03-01,13.98006833
Alaska,2023-08-01,14.03990001
North Dakota,2026-02-01,14.07349043
Alaska,2023-06-01,14.12976308
North Carolina,2026-03-01,14.14200000
Minnesota,2023-10-01,14.18254642
Alaska,2023-05-01,14.20213792
Minnesota,2023-07-01,14.24304348
New Jersey,2022-10-01,14.25231783
South Dakota,2022-10-01,14.25592982
North Dakota,2026-03-01,14.25772229
North Carolina,2025-01-01,14.32722222
South Dakota,2022-11-01,14.47937984
North Carolina,2026-01-01,14.48600000
North Carolina,2024-08-01,14.67066667
North Carolina,2025-12-01,14.70227273
Kentucky,2026-01-01,14.73869565
North Carolina,2025-03-01,14.78218750
Kentucky,2026-02-01,14.84160377
New York,2024-06-01,14.87950607
New York,2024-07-01,15.01781810
North Carolina,2025-02-01,15.08923077
North Carolina,2025-07-01,15.15580645
Minnesota,2022-12-01,15.16640000
North Carolina,2024-07-01,15.30517241
Minnesota,2022-11-01,15.35142857
New York,2024-08-01,15.40842627
Minnesota,2023-02-01,15.78837953
North Carolina,2026-02-01,15.80476190
Minnesota,2023-03-01,15.81830769
Minnesota,2023-06-01,15.88335632
Kentucky,2025-12-01,16.07750000
Minnesota,2023-01-01,16.35635556
Minnesota,2022-10-01,16.39918782
Minnesota,2023-04-01,16.48972973
Minnesota,2022-09-01,16.57240602
Minnesota,2023-05-01,17.13155602
Kentucky,2026-03-01,17.15827273
North Carolina,2024-09-01,18.05659091
