STATE,SALES_MONTH,STATE_PRICE
Ohio,2024-07-01,9.57291402
Connecticut,2023-02-01,9.57373457
Maryland,2024-05-01,9.60086267
Connecticut,2025-10-01,9.60735218
Maryland,2024-06-01,9.60963622
New Jersey,2026-04-01,9.61421905
New Brunswick,2025-12-01,9.62432432
Texas,2024-03-01,9.63508475
Hawaii,2024-03-01,9.63708861
New York,2026-05-01,9.64235612
Rhode Island,2023-06-01,9.64240954
Hawaii,2023-03-01,9.65132530
Louisiana,2023-10-01,9.65431211
Maryland,2024-03-01,9.66137139
Massachusetts,2023-01-01,9.66703287
New Brunswick,2024-12-01,9.68097087
Montana,2024-03-01,9.69395006
New Brunswick,2024-01-01,9.70000000
Connecticut,2025-06-01,9.70559602
Illinois,2024-08-01,9.71402441
New York,2026-03-01,9.72251719
Connecticut,2025-09-01,9.72411660
Delaware,2024-03-01,9.72887500
Minnesota,2025-04-01,9.73367442
Massachusetts,2022-11-01,9.73415971
New Brunswick,2024-06-01,9.74134328
Connecticut,2025-12-01,9.75801123
Maryland,2024-02-01,9.76792558
Rhode Island,2022-11-01,9.77281132
New Brunswick,2026-05-01,9.77330579
Delaware,2025-02-01,9.77510000
Connecticut,2025-08-01,9.77571079
Ohio,2023-03-01,9.77796165
Missouri,2023-04-01,9.79042103
New Brunswick,2026-04-01,9.79456693
New York,2024-04-01,9.79734853
Connecticut,2023-03-01,9.80991745
Mississippi,2023-09-01,9.81119535
Maryland,2024-01-01,9.82489436
Connecticut,2025-04-01,9.82750148
New Brunswick,2024-07-01,9.82819149
New Brunswick,2023-06-01,9.83083333
Illinois,2023-12-01,9.83822140
Connecticut,2023-08-01,9.84006691
Illinois,2024-07-01,9.84197871
New York,2026-02-01,9.84551124
Minnesota,2024-12-01,9.84965426
Illinois,2024-06-01,9.85972576
Montana,2024-02-01,9.86441504
New Brunswick,2024-10-01,9.86520408
Delaware,2023-12-01,9.87087121
Connecticut,2023-10-01,9.87289283
Maryland,2023-12-01,9.88058818
Mississippi,2023-07-01,9.88837657
New Brunswick,2025-10-01,9.89636364
Louisiana,2022-11-01,9.90299363
Connecticut,2025-11-01,9.91067506
New Jersey,2025-11-01,9.91716817
New Brunswick,2023-12-01,9.92090909
New Jersey,2026-02-01,9.92142377
Illinois,2024-04-01,9.93137061
Nevada,2023-10-01,9.94066856
Missouri,2023-10-01,9.94475439
Illinois,2024-05-01,9.94912891
West Virginia,2025-11-01,9.95872058
New Brunswick,2024-09-01,9.95925234
Connecticut,2025-05-01,9.96196939
Rhode Island,2022-09-01,9.96201835
Nunavut,2024-06-01,9.96346939
Minnesota,2025-02-01,9.96707379
Vermont,2022-11-01,9.97016298
Rhode Island,2023-05-01,9.97885246
Hawaii,2024-02-01,9.98132768
Minnesota,2025-01-01,9.98795866
Utah,2022-10-01,9.98860738
Mississippi,2023-08-01,9.99126049
Connecticut,2025-01-01,9.99937528
Illinois,2023-11-01,10.00650113
New York,2025-11-01,10.00658126
Nevada,2023-09-01,10.01146806
Saskatchewan,2025-01-01,10.01214652
New Jersey,2026-01-01,10.01371970
Montana,2024-11-01,10.02246809
Ohio,2024-10-01,10.02889408
Utah,2022-11-01,10.03121622
Utah,2023-05-01,10.03748718
New Brunswick,2025-01-01,10.03842105
Utah,2023-01-01,10.03910305
Minnesota,2024-11-01,10.05591667
New York,2025-12-01,10.05798188
Connecticut,2025-03-01,10.05801284
New Brunswick,2025-08-01,10.06403101
New Jersey,2026-03-01,10.06622155
Ohio,2023-02-01,10.07187953
Yukon,2023-09-01,10.07283951
New York,2025-10-01,10.08257531
Maryland,2023-11-01,10.08951431
Connecticut,2025-02-01,10.09019625
New Jersey,2025-12-01,10.09019970
Utah,2023-06-01,10.09320681
Minnesota,2025-03-01,10.10147208
Rhode Island,2023-02-01,10.10201245
Maryland,2023-10-01,10.10325576
Illinois,2024-03-01,10.10484331
New Brunswick,2024-11-01,10.10730000
Missouri,2023-05-01,10.11226539
New Brunswick,2024-08-01,10.11378641
New York,2026-01-01,10.11723015
New Brunswick,2025-05-01,10.12273684
Nunavut,2024-02-01,10.12387097
Missouri,2023-06-01,10.13453136
Hawaii,2024-04-01,10.13491639
Mississippi,2023-06-01,10.13762238
Utah,2022-09-01,10.14412800
Massachusetts,2022-12-01,10.14759162
Rhode Island,2023-04-01,10.15244303
New Brunswick,2024-05-01,10.16588235
Mississippi,2023-03-01,10.17344630
Massachusetts,2022-10-01,10.17775630
Mississippi,2023-04-01,10.18168875
Delaware,2025-01-01,10.18533632
New Brunswick,2025-03-01,10.18618182
New Brunswick,2026-03-01,10.18968750
Alberta,2025-01-01,10.19768727
Illinois,2024-02-01,10.19779084
Connecticut,2023-11-01,10.20672093
Nunavut,2024-07-01,10.21634146
Delaware,2026-05-01,10.21904401
Delaware,2023-11-01,10.22023077
Illinois,2024-01-01,10.22386229
Nunavut,2025-01-01,10.23166667
New Brunswick,2024-02-01,10.23241379
Nevada,2023-08-01,10.23952529
Nunavut,2025-12-01,10.24322581
Ohio,2023-01-01,10.26586456
Utah,2023-02-01,10.27479299
New York,2025-09-01,10.27726801
District of Columbia,2024-02-01,10.27800172
Texas,2025-09-01,10.28206897
New Brunswick,2024-04-01,10.28953125
West Virginia,2026-04-01,10.29096382
Nunavut,2024-08-01,10.29155556
Minnesota,2024-08-01,10.29376374
Mississippi,2023-05-01,10.29621385
Maryland,2023-09-01,10.30480035
Nevada,2023-07-01,10.30591070
New Jersey,2025-10-01,10.30850052
New Brunswick,2025-02-01,10.31007937
Utah,2023-03-01,10.32397711
Illinois,2023-10-01,10.33399383
Delaware,2024-05-01,10.33455939
Rhode Island,2023-01-01,10.33557201
New Brunswick,2023-10-01,10.34200000
Montana,2024-06-01,10.34280012
Nevada,2023-04-01,10.34568250
Nevada,2022-11-01,10.35367855
West Virginia,2025-10-01,10.35585148
West Virginia,2025-08-01,10.37511045
Nevada,2023-06-01,10.37528273
West Virginia,2025-05-01,10.37865821
New Jersey,2025-09-01,10.38042121
Delaware,2024-02-01,10.38246809
Minnesota,2023-12-01,10.38415873
New Brunswick,2024-03-01,10.38419355
Connecticut,2024-12-01,10.39385370
West Virginia,2025-09-01,10.39649797
New York,2025-04-01,10.40443661
Nevada,2023-05-01,10.40540254
Missouri,2023-09-01,10.41498307
Missouri,2023-07-01,10.42854165
Minnesota,2025-06-01,10.43546531
New York,2025-08-01,10.43577004
West Virginia,2026-05-01,10.43919227
Utah,2022-12-01,10.44060219
Missouri,2023-08-01,10.44111358
Maryland,2023-07-01,10.44139292
New York,2025-05-01,10.44561162
North Carolina,2024-06-01,10.44571429
Minnesota,2023-11-01,10.44940379
Minnesota,2024-10-01,10.46200000
Louisiana,2023-09-01,10.47397647
Connecticut,2024-11-01,10.48141239
Nevada,2022-12-01,10.48952366
Vermont,2025-04-01,10.50315513
Ohio,2022-11-01,10.50425662
Nevada,2023-03-01,10.51777400
Illinois,2023-09-01,10.51986270
New York,2025-06-01,10.52059248
Utah,2023-10-01,10.52517407
Ohio,2022-12-01,10.53244210
Massachusetts,2022-09-01,10.53691961
Vermont,2025-07-01,10.53812026
Delaware,2024-06-01,10.54277372
New York,2024-05-01,10.54380467
Alberta,2025-03-01,10.54796228
Nunavut,2025-11-01,10.54972973
Nevada,2023-02-01,10.55745917
Montana,2024-09-01,10.56159683
Vermont,2023-01-01,10.56313144
Louisiana,2023-07-01,10.57156658
Alberta,2025-02-01,10.57156778
New Brunswick,2023-08-01,10.57709677
Rhode Island,2023-03-01,10.58550792
New York,2025-03-01,10.59267921
New Brunswick,2025-06-01,10.59306818
Hawaii,2022-12-01,10.60828283
Nevada,2023-01-01,10.60867027
New Jersey,2025-07-01,10.61143382
New Jersey,2025-08-01,10.61180075
Illinois,2023-08-01,10.61397961
Delaware,2024-01-01,10.62050781
Delaware,2024-04-01,10.62576779
District of Columbia,2024-06-01,10.62950378
New York,2025-07-01,10.63448965
Nevada,2022-09-01,10.63928701
West Virginia,2025-03-01,10.63955292
Nunavut,2024-11-01,10.64531915
Connecticut,2023-12-01,10.64741864
Minnesota,2025-08-01,10.64745536
Delaware,2025-06-01,10.65635870
West Virginia,2026-03-01,10.66529691
Yukon,2023-08-01,10.66848837
Rhode Island,2022-12-01,10.67428571
New Brunswick,2025-04-01,10.67735632
Connecticut,2024-10-01,10.67932118
New Brunswick,2023-09-01,10.68107143
Ohio,2024-09-01,10.68929008
Minnesota,2024-02-01,10.69350515
Connecticut,2024-09-01,10.71214662
Minnesota,2025-05-01,10.71276190
South Dakota,2024-03-01,10.71407001
Maryland,2023-08-01,10.71625631
Nunavut,2024-12-01,10.71685185
South Dakota,2024-02-01,10.72785070
Nevada,2022-10-01,10.72952722
Nunavut,2025-04-01,10.74150000
Illinois,2023-07-01,10.74274850
Delaware,2025-04-01,10.74982955
New York,2025-02-01,10.74994993
Minnesota,2024-09-01,10.75657216
South Dakota,2024-01-01,10.76371333
Louisiana,2023-08-01,10.77218085
Delaware,2025-12-01,10.77880668
Delaware,2025-05-01,10.78691860
Delaware,2026-03-01,10.79677686
Ohio,2022-09-01,10.81904482
Hawaii,2022-11-01,10.82174312
Texas,2024-01-01,10.82243902
Delaware,2025-11-01,10.82529557
West Virginia,2025-02-01,10.83812500
Minnesota,2024-07-01,10.83894150
Vermont,2026-04-01,10.84654512
Nunavut,2024-04-01,10.85181818
New Jersey,2025-06-01,10.85333240
Texas,2023-11-01,10.85487179
Mississippi,2022-09-01,10.85661972
Yukon,2023-07-01,10.85744186
Illinois,2023-05-01,10.88493693
District of Columbia,2023-12-01,10.89256288
New Brunswick,2023-07-01,10.89375000
New Jersey,2025-04-01,10.89584395
Vermont,2023-11-01,10.90632723
Illinois,2023-06-01,10.90915175
Louisiana,2022-10-01,10.93071429
Vermont,2022-09-01,10.94460396
New York,2025-01-01,10.96347771
Minnesota,2025-07-01,10.97033898
Minnesota,2024-01-01,10.97045113
New Jersey,2025-05-01,10.99427801
Nunavut,2026-04-01,10.99944444
Vermont,2025-05-01,11.00000554
District of Columbia,2024-05-01,11.00271860
Mississippi,2022-10-01,11.01314286
Vermont,2026-03-01,11.01578855
Minnesota,2024-06-01,11.02094340
Nunavut,2023-04-01,11.02979167
Louisiana,2023-11-01,11.03075665
Connecticut,2024-08-01,11.03244257
Minnesota,2024-05-01,11.04050602
Delaware,2025-09-01,11.04071429
Connecticut,2024-01-01,11.05601624
Nunavut,2026-05-01,11.05666667
Ohio,2022-10-01,11.05898161
New York,2024-12-01,11.07441694
Texas,2024-02-01,11.07500000
Vermont,2025-08-01,11.08876618
District of Columbia,2024-01-01,11.11263560
Illinois,2023-04-01,11.13123088
Nunavut,2024-10-01,11.13317073
New York,2024-11-01,11.13472037
Vermont,2024-05-01,11.13707924
Delaware,2026-04-01,11.14087171
Delaware,2024-07-01,11.14325490
Vermont,2025-03-01,11.15321891
Ohio,2024-08-01,11.18766331
Minnesota,2023-09-01,11.18976027
Vermont,2025-06-01,11.19785643
District of Columbia,2023-11-01,11.19859574
Connecticut,2024-06-01,11.20249381
Nunavut,2024-09-01,11.21000000
Vermont,2025-02-01,11.21331223
District of Columbia,2024-04-01,11.21961508
Connecticut,2024-07-01,11.22348813
Vermont,2026-05-01,11.22680633
Vermont,2025-09-01,11.23051325
Nunavut,2025-08-01,11.24081081
North Carolina,2024-10-01,11.24840000
South Dakota,2023-11-01,11.24925653
West Virginia,2025-12-01,11.25936048
Connecticut,2024-04-01,11.26564795
Delaware,2023-09-01,11.26702128
District of Columbia,2024-03-01,11.26847515
Nunavut,2025-06-01,11.27485714
District of Columbia,2025-02-01,11.27940890
New Jersey,2025-03-01,11.28798361
Vermont,2022-12-01,11.29221658
Vermont,2025-11-01,11.29363164
Vermont,2025-01-01,11.30208178
Nunavut,2025-02-01,11.30769231
South Dakota,2023-10-01,11.30810859
Vermont,2024-04-01,11.31925813
Nunavut,2025-05-01,11.32261905
New York,2024-10-01,11.32614714
Vermont,2024-06-01,11.33320160
Vermont,2025-12-01,11.34076669
Virginia,2022-09-01,11.35787375
Louisiana,2022-09-01,11.36110092
New Brunswick,2025-07-01,11.36991525
Louisiana,2024-02-01,11.37282164
Vermont,2023-12-01,11.37785850
Illinois,2023-02-01,11.38177630
Nunavut,2025-07-01,11.38384615
New York,2024-09-01,11.38667143
Nunavut,2026-01-01,11.38681818
Nunavut,2023-07-01,11.40333333
Nunavut,2023-06-01,11.40542857
Connecticut,2024-05-01,11.40938438
Minnesota,2024-03-01,11.41116923
South Dakota,2023-09-01,11.41463415
District of Columbia,2025-01-01,11.43005054
Delaware,2025-08-01,11.44105485
Vermont,2026-02-01,11.44146719
Vermont,2025-10-01,11.45687755
Delaware,2023-03-01,11.45765125
Louisiana,2024-03-01,11.48038627
Vermont,2026-01-01,11.48876310
Delaware,2025-10-01,11.50351090
Nunavut,2026-02-01,11.52636364
Delaware,2023-08-01,11.53164179
Delaware,2026-01-01,11.53448468
Nunavut,2024-03-01,11.53673913
Texas,2022-10-01,11.53800000
Texas,2023-04-01,11.53800000
Texas,2023-01-01,11.53800000
Minnesota,2023-08-01,11.53814815
Texas,2022-12-01,11.53900000
Texas,2022-11-01,11.54200000
Illinois,2022-12-01,11.54262979
Illinois,2023-03-01,11.54285990
Texas,2023-06-01,11.54300000
Texas,2023-08-01,11.54300000
Texas,2023-05-01,11.54400000
Texas,2023-03-01,11.54500000
Texas,2023-07-01,11.54500000
Texas,2022-09-01,11.54600000
Texas,2023-09-01,11.54600000
Texas,2023-02-01,11.54600000
Nunavut,2025-09-01,11.55533333
Alaska,2026-04-01,11.55626248
Louisiana,2024-04-01,11.56359467
Delaware,2023-02-01,11.56632867
Vermont,2024-12-01,11.57433351
South Dakota,2023-12-01,11.57542966
Louisiana,2024-05-01,11.57674963
Delaware,2023-04-01,11.58732441
Nunavut,2025-10-01,11.58800000
Minnesota,2024-04-01,11.59690418
Delaware,2023-10-01,11.60086538
Vermont,2023-02-01,11.60123889
Utah,2026-03-01,11.60778828
Vermont,2024-02-01,11.60807597
Nunavut,2025-03-01,11.61860465
Louisiana,2023-12-01,11.62793103
West Virginia,2026-02-01,11.62984149
District of Columbia,2024-07-01,11.64024077
New Jersey,2025-02-01,11.64423443
South Dakota,2023-08-01,11.64768542
Alaska,2026-05-01,11.64980514
Yukon,2023-06-01,11.66087379
Nunavut,2022-11-01,11.66204545
Nunavut,2023-09-01,11.66645161
Nunavut,2023-05-01,11.66769231
West Virginia,2024-02-01,11.68436083
Vermont,2024-03-01,11.68523157
Vermont,2023-05-01,11.69387924
Nunavut,2026-03-01,11.69842105
West Virginia,2026-01-01,11.71489922
District of Columbia,2024-11-01,11.71596834
Vermont,2024-07-01,11.72489889
Delaware,2023-01-01,11.73403333
Nunavut,2022-09-01,11.75387097
Louisiana,2024-12-01,11.75541363
Hawaii,2022-09-01,11.75706667
Vermont,2024-01-01,11.78058809
North Carolina,2024-05-01,11.79250000
Nunavut,2023-08-01,11.79405405
District of Columbia,2025-03-01,11.79533762
District of Columbia,2023-10-01,11.82051688
North Dakota,2026-04-01,11.85017021
Texas,2023-10-01,11.86058824
North Dakota,2026-05-01,11.87206009
Utah,2026-04-01,11.87230715
Nunavut,2022-12-01,11.87795918
South Dakota,2023-07-01,11.88272273
Vermont,2023-09-01,11.88655706
New Jersey,2025-01-01,11.91755703
District of Columbia,2026-05-01,11.92525517
Yukon,2022-12-01,11.93361702
Louisiana,2024-06-01,11.93385942
Delaware,2023-07-01,11.93766272
South Dakota,2023-02-01,11.94207882
Yukon,2023-01-01,11.94930233
West Virginia,2025-01-01,11.97252361
Delaware,2022-09-01,11.97509294
Louisiana,2024-11-01,11.97573925
Yukon,2023-04-01,11.97628205
Nunavut,2023-10-01,11.97658537
South Dakota,2023-06-01,11.98232421
Virginia,2022-11-01,11.98357834
Vermont,2023-06-01,11.98872854
Minnesota,2023-07-01,11.98926230
Vermont,2023-04-01,11.98979691
Nunavut,2023-02-01,12.00418182
Connecticut,2024-03-01,12.01027793
District of Columbia,2024-12-01,12.01186992
South Dakota,2023-01-01,12.01424859
Hawaii,2022-10-01,12.01780538
Delaware,2022-11-01,12.02032258
Nunavut,2024-01-01,12.03272727
Nunavut,2023-01-01,12.03301887
District of Columbia,2026-04-01,12.04125741
Delaware,2026-02-01,12.04165563
District of Columbia,2023-09-01,12.04903819
Alaska,2025-02-01,12.04970967
Delaware,2023-06-01,12.05249322
West Virginia,2023-12-01,12.06832246
Illinois,2023-01-01,12.07164856
District of Columbia,2026-03-01,12.07319749
Delaware,2022-12-01,12.07443709
Nunavut,2023-12-01,12.08631579
Minnesota,2023-10-01,12.09172881
New Jersey,2024-12-01,12.09630445
Connecticut,2024-02-01,12.09720000
Minnesota,2022-12-01,12.09839542
Vermont,2023-10-01,12.10563900
Virginia,2025-12-01,12.12062210
New Jersey,2022-12-01,12.13917067
Louisiana,2024-01-01,12.14492517
Vermont,2023-08-01,12.15312370
District of Columbia,2025-12-01,12.17290822
New Jersey,2024-04-01,12.17806343
Illinois,2022-11-01,12.18840612
Alaska,2026-02-01,12.19633812
District of Columbia,2026-01-01,12.19752223
Louisiana,2025-01-01,12.20160784
Alaska,2025-01-01,12.20294309
West Virginia,2023-11-01,12.20363253
Nunavut,2023-11-01,12.20675000
Louisiana,2026-04-01,12.20719736
Alaska,2026-03-01,12.21009376
Alaska,2025-12-01,12.22621310
West Virginia,2024-04-01,12.22744421
South Dakota,2023-05-01,12.25198750
Virginia,2024-07-01,12.25279559
District of Columbia,2023-08-01,12.25542817
Louisiana,2026-02-01,12.26476580
New Jersey,2024-03-01,12.27091558
West Virginia,2024-05-01,12.27176614
Minnesota,2022-11-01,12.27191489
District of Columbia,2025-11-01,12.27549204
Vermont,2023-07-01,12.27775526
District of Columbia,2024-08-01,12.28004299
District of Columbia,2025-04-01,12.28491850
District of Columbia,2024-10-01,12.28637765
Louisiana,2025-11-01,12.28871538
Vermont,2024-11-01,12.28964982
Yukon,2023-02-01,12.29735632
Louisiana,2026-03-01,12.29745568
Nunavut,2023-03-01,12.31094340
Virginia,2025-09-01,12.31694755
Vermont,2023-03-01,12.32202811
Virginia,2024-12-01,12.32408009
Virginia,2025-11-01,12.32827230
Utah,2025-12-01,12.33187248
Utah,2025-11-01,12.33216818
Minnesota,2023-03-01,12.33761411
Louisiana,2025-10-01,12.34765708
Alaska,2024-12-01,12.35358376
Alaska,2025-10-01,12.35645368
Louisiana,2024-10-01,12.35924920
Louisiana,2025-08-01,12.36830570
Alaska,2025-05-01,12.37118923
West Virginia,2024-03-01,12.37301944
West Virginia,2024-07-01,12.37537159
Alaska,2026-01-01,12.38319668
Virginia,2026-04-01,12.39354978
Alaska,2025-09-01,12.39392802
New Jersey,2024-05-01,12.39780819
District of Columbia,2023-04-01,12.40284559
District of Columbia,2023-01-01,12.41014571
Virginia,2024-05-01,12.41629696
Virginia,2024-06-01,12.42854495
Louisiana,2025-09-01,12.43074681
South Dakota,2023-03-01,12.43143945
Utah,2026-02-01,12.43175072
District of Columbia,2023-07-01,12.43187723
Utah,2026-05-01,12.43450317
Texas,2025-10-01,12.43583333
New Jersey,2024-02-01,12.43758063
West Virginia,2024-12-01,12.43877468
District of Columbia,2023-06-01,12.43944687
New Jersey,2022-09-01,12.44244927
Louisiana,2026-01-01,12.44708094
Vermont,2024-08-01,12.45120527
New Jersey,2024-11-01,12.46081580
Minnesota,2023-02-01,12.46820106
Virginia,2025-10-01,12.47476596
Alaska,2025-03-01,12.47575948
North Dakota,2023-07-01,12.47600295
South Dakota,2023-04-01,12.47635549
Alaska,2025-11-01,12.47686592
Alaska,2025-08-01,12.48131637
District of Columbia,2024-09-01,12.48661662
Virginia,2025-02-01,12.48702009
Alaska,2025-04-01,12.49164740
Illinois,2022-10-01,12.49591770
New Jersey,2023-02-01,12.49887314
New Jersey,2024-06-01,12.50421921
District of Columbia,2026-02-01,12.50429799
Virginia,2025-01-01,12.51718853
Utah,2026-01-01,12.51812321
District of Columbia,2023-02-01,12.51942323
Virginia,2024-08-01,12.52119231
Utah,2025-10-01,12.52580488
District of Columbia,2023-05-01,12.52964113
Virginia,2022-10-01,12.53526316
Delaware,2023-05-01,12.54249267
Virginia,2024-09-01,12.55175565
Louisiana,2026-05-01,12.55352428
Nunavut,2022-10-01,12.55970588
Utah,2025-07-01,12.57942489
Virginia,2024-11-01,12.58464215
Virginia,2024-01-01,12.60142298
Virginia,2023-12-01,12.60175155
Yukon,2022-10-01,12.61329787
Virginia,2024-10-01,12.61479376
Virginia,2025-03-01,12.62395349
New Jersey,2023-01-01,12.62425188
Virginia,2026-03-01,12.62694694
New Jersey,2022-11-01,12.64363467
District of Columbia,2023-03-01,12.64969064
Virginia,2025-08-01,12.66113529
District of Columbia,2022-11-01,12.66165072
Alaska,2024-10-01,12.66938492
Yukon,2022-11-01,12.68188889
Alaska,2025-07-01,12.68437177
Virginia,2024-02-01,12.68741163
North Dakota,2025-06-01,12.68749311
Alaska,2024-11-01,12.69553131
New Jersey,2023-11-01,12.70050260
North Dakota,2024-09-01,12.70185552
Virginia,2026-01-01,12.70276210
North Dakota,2024-06-01,12.70580460
Virginia,2025-04-01,12.71119352
District of Columbia,2022-12-01,12.71249807
Utah,2025-09-01,12.71841257
Illinois,2022-09-01,12.72259052
Yukon,2023-05-01,12.73978495
New Jersey,2023-12-01,12.74226856
District of Columbia,2025-09-01,12.74739787
West Virginia,2024-08-01,12.74899875
Virginia,2023-11-01,12.75505521
Utah,2025-08-01,12.75712013
Louisiana,2025-12-01,12.76020262
Virginia,2025-07-01,12.76073039
Louisiana,2025-03-01,12.77247312
Alaska,2025-06-01,12.78227851
Vermont,2024-10-01,12.78233167
Virginia,2025-06-01,12.79217566
Virginia,2024-04-01,12.79414380
Louisiana,2025-02-01,12.79980022
Louisiana,2024-08-01,12.80071713
New Jersey,2024-10-01,12.81220951
New Jersey,2023-03-01,12.82667063
Utah,2025-06-01,12.83778920
Utah,2025-04-01,12.84213655
New Jersey,2024-01-01,12.85687741
Yukon,2022-09-01,12.86815385
North Dakota,2023-12-01,12.87064620
West Virginia,2024-10-01,12.87291143
New Jersey,2023-05-01,12.87734186
District of Columbia,2025-10-01,12.88017310
Utah,2024-12-01,12.88738894
North Dakota,2024-12-01,12.89529771
Virginia,2026-02-01,12.89673133
Minnesota,2023-01-01,12.90019126
North Carolina,2024-11-01,12.90434783
North Carolina,2025-06-01,12.90750000
Virginia,2023-01-01,12.90773224
Louisiana,2025-07-01,12.91337632
Alaska,2024-09-01,12.91658751
North Dakota,2025-12-01,12.94756549
North Dakota,2024-11-01,12.94847605
District of Columbia,2022-09-01,12.95850356
New Jersey,2023-09-01,12.96294734
New Jersey,2023-08-01,12.96358580
Utah,2024-07-01,12.96452703
New Jersey,2023-06-01,12.96943518
Utah,2025-05-01,12.97493392
New Jersey,2024-07-01,12.97659892
Delaware,2022-10-01,12.97923875
New Jersey,2023-07-01,12.98332990
Louisiana,2025-04-01,13.00827181
North Dakota,2024-07-01,13.00831307
Utah,2024-06-01,13.01329580
North Dakota,2024-03-01,13.02446746
Virginia,2025-05-01,13.02655698
North Dakota,2023-09-01,13.03022355
Utah,2024-08-01,13.03073059
North Dakota,2024-08-01,13.03146497
North Dakota,2025-09-01,13.03512550
New Jersey,2023-04-01,13.03690757
North Dakota,2023-10-01,13.04396682
Virginia,2024-03-01,13.04468904
Vermont,2024-09-01,13.05139364
Louisiana,2024-09-01,13.05200577
North Carolina,2025-09-01,13.06656250
Utah,2025-03-01,13.07741475
North Dakota,2026-03-01,13.10568819
North Dakota,2025-08-01,13.11863065
North Dakota,2025-10-01,13.12660640
New Jersey,2024-09-01,13.12994799
Minnesota,2022-10-01,13.14531056
North Dakota,2023-06-01,13.14631732
North Dakota,2026-01-01,13.14910284
Louisiana,2025-06-01,13.15294888
Utah,2025-01-01,13.15681818
Minnesota,2023-04-01,13.17519139
Louisiana,2024-07-01,13.19483948
Minnesota,2022-09-01,13.21617021
North Dakota,2025-11-01,13.22329193
Virginia,2022-12-01,13.22661716
New Jersey,2022-10-01,13.22882265
Louisiana,2025-05-01,13.24662000
Alaska,2023-12-01,13.24908466
District of Columbia,2025-06-01,13.26466753
New Jersey,2024-08-01,13.27102951
Utah,2025-02-01,13.27879817
Utah,2024-10-01,13.27903762
North Carolina,2025-05-01,13.28200000
Virginia,2026-05-01,13.28288644
Utah,2024-05-01,13.28581897
Utah,2024-01-01,13.29158798
Utah,2024-09-01,13.30738848
Utah,2024-11-01,13.31209378
North Dakota,2025-05-01,13.31413702
Virginia,2023-06-01,13.32060914
New Jersey,2023-10-01,13.33373369
North Dakota,2025-02-01,13.35582278
Kentucky,2026-04-01,13.35689655
Minnesota,2023-06-01,13.37344729
North Dakota,2023-04-01,13.37381982
District of Columbia,2025-07-01,13.39418576
District of Columbia,2025-08-01,13.39719561
North Dakota,2023-11-01,13.40279070
North Dakota,2024-02-01,13.40374474
Virginia,2023-07-01,13.40928571
Virginia,2023-10-01,13.41879532
North Dakota,2023-08-01,13.44787921
Yukon,2023-03-01,13.45284091
North Dakota,2023-05-01,13.45437705
North Dakota,2024-05-01,13.45868307
North Dakota,2025-01-01,13.46587183
North Carolina,2025-11-01,13.46675676
North Dakota,2024-01-01,13.46936484
North Dakota,2024-10-01,13.47574144
Virginia,2023-02-01,13.48701102
Alaska,2022-11-01,13.49658144
South Dakota,2022-12-01,13.50864275
North Dakota,2025-07-01,13.51159780
Alaska,2023-10-01,13.51861070
Alaska,2023-11-01,13.52097910
Alaska,2024-04-01,13.53858621
District of Columbia,2025-05-01,13.53930061
Utah,2023-11-01,13.54698935
Virginia,2023-09-01,13.55454432
Alaska,2024-02-01,13.56566621
North Dakota,2025-03-01,13.56778078
Alaska,2024-01-01,13.57702595
Alaska,2024-03-01,13.57778295
Utah,2024-03-01,13.57948258
Virginia,2023-05-01,13.58531677
North Carolina,2024-12-01,13.60071429
North Dakota,2025-04-01,13.60967320
Alaska,2024-06-01,13.61330705
North Dakota,2024-04-01,13.62554269
Alaska,2023-04-01,13.63458175
Virginia,2023-04-01,13.64223634
North Dakota,2022-10-01,13.64976096
Virginia,2023-03-01,13.67530639
Alaska,2022-12-01,13.67557999
Alaska,2024-07-01,13.67802093
South Dakota,2022-09-01,13.69109375
Alaska,2023-09-01,13.72561771
Utah,2024-04-01,13.74510689
Utah,2024-02-01,13.76623542
Alaska,2024-05-01,13.76768615
Virginia,2023-08-01,13.80236902
North Carolina,2025-04-01,13.85911765
Alaska,2023-02-01,13.90119038
Alaska,2024-08-01,13.90294620
North Carolina,2025-10-01,13.91243243
Alaska,2023-03-01,13.91459900
Alaska,2023-01-01,13.92829833
North Carolina,2025-08-01,13.95838710
Minnesota,2023-05-01,13.97026178
North Dakota,2022-09-01,13.97544031
Alaska,2023-07-01,13.98156667
Alaska,2023-08-01,14.03658646
Alaska,2023-06-01,14.07601873
Kentucky,2026-01-01,14.10500000
North Dakota,2022-11-01,14.10687646
North Dakota,2026-02-01,14.13507042
Alaska,2023-05-01,14.14632811
North Carolina,2026-03-01,14.14850000
North Dakota,2022-12-01,14.26462687
North Carolina,2024-08-01,14.27200000
Minnesota,2025-09-01,14.27301692
North Carolina,2025-01-01,14.33111111
South Dakota,2022-10-01,14.37263158
South Dakota,2022-11-01,14.48081395
North Dakota,2023-01-01,14.48928731
North Carolina,2026-01-01,14.49300000
District of Columbia,2022-10-01,14.51073988
North Carolina,2025-12-01,14.64826087
Kentucky,2026-05-01,14.71039801
New York,2024-07-01,14.72535136
Utah,2023-12-01,14.73272829
North Carolina,2025-03-01,14.78218750
North Carolina,2024-07-01,14.86551724
New York,2024-06-01,14.86553643
North Carolina,2025-02-01,15.08923077
New York,2024-08-01,15.13740154
North Carolina,2025-07-01,15.16741935
North Carolina,2026-05-01,15.17653846
